doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2172028,1953,John Hajnal,Age At Marriage And Proportions Marrying,Population Studies,topic 26,0.205698374517,topic 3,0.617078525362,topic 6,0.0710211178483
2172461,1955,G. W. Roberts,Some Aspects Of Mating And Fertility In The West Indies,Population Studies,topic 26,0.301405921927,topic 3,0.529917483884,topic 9,0.0591091556729
2172325,1956,H. S. Halevi,Divorce In Israel,Population Studies,topic 26,0.221950581608,topic 3,0.355034331731,topic 18,0.168600591007
2172186,1958,W. S. Hocking,A Method Of Forecasting The Future Composition Of The Population Of Great Britain By Marital,Population Studies,topic 26,0.255526753774,topic 3,0.631383937633,topic 9,0.0676301685904
2173329,1961,G. W. Roberts,A Gross Mating Table For A West Indian Population,Population Studies,topic 26,0.621766636649,topic 6,0.196525152067,topic 3,0.118916975117
2172944,1964,Griselda Rowntree,Some Aspects Of Marriage Breakdown In Britain During The Last Thirty Years,Population Studies,topic 26,0.41797687748,topic 9,0.256537263733,topic 21,0.172359169097
2060073,1966,John B. Wyon,Delayed Marriage And Prospects For Fewer Births In Punjab Villages,Demography,topic 26,0.247965909018,topic 3,0.460741022451,topic 28,0.173592080049
2060355,1967,Carl E. Ortmeyer,Educational Attainment As A Selective Factor In Marital Status Transitions In The United States,Demography,topic 26,0.434794077118,topic 28,0.252619154744,topic 19,0.163224037757
2060211,1968,Ruth Loeb,A Study Of Age At Remarriage,Demography,topic 26,0.473467630204,topic 28,0.232369550784,topic 7,0.192882590085
2060389,1969,Ira Rosenwaike,Differentials In Divorce In Maryland,Demography,topic 26,0.477799716,topic 28,0.253169475528,topic 21,0.17581883874
2060148,1970,Thomas P. Monahan,Interracial Marriage,Demography,topic 26,0.255097354357,topic 13,0.310964936382,topic 28,0.244995909531
2060691,1971,Charles Hirschman,A New Look At The Marriage Market And Nuptiality Rates_ 1915-1958,Demography,topic 26,0.274137248031,topic 3,0.475942260193,topic 28,0.12181994118
2060550,1972,Ira Rosenwaike,Factors Associated With Religious And Civil Marriages,Demography,topic 26,0.341076709294,topic 28,0.28472506981,topic 12,0.237527870074
2173765,1973,Alvin T. Onaka,Reproductive Time Lost Due To Sexual Union Dissolution In San Jose_ Costa Rica,Population Studies,topic 26,0.41810466931,topic 16,0.214431244899,topic 21,0.131226016253
2173639,1974,G. Edward Ebanks,Fertility And Number Of Partnerships In Barbados,Population Studies,topic 26,0.490375597516,topic 7,0.232380959265,topic 8,0.09324834872
2060762,1975,Robert Schoen,California'S Experience With Non-Adversary Divorce,Demography,topic 26,0.287327286953,topic 3,0.33840105945,topic 28,0.232983781849
2173749,1976,L. T. Ruzicka,Age At Marriage And Timing Of The First Birth,Population Studies,topic 26,0.288523217119,topic 16,0.394327727121,topic 8,0.0857735714495
2173923,1977,Arland Thornton,Decomposing The Re-Marriage Process,Population Studies,topic 26,0.458084868353,topic 7,0.26695164196,topic 12,0.196044096308
2060655,1978,James Mccarthy,A Comparison Of The Probability Of The Dissolution Of First And Second Marriages,Demography,topic 26,0.560457359785,topic 7,0.258188635917,topic 6,0.0577122573818
2173534,1979,E. Hazel Denton,Economic Determinants Of Fertility In Jamaica,Population Studies,topic 26,0.424864559559,topic 7,0.222403451873,topic 27,0.146964324421
1972733,1980,Patrick Festy,On The New Context Of Marriage In Western Europe,Population and Development Review,topic 26,0.231051580994,topic 16,0.319170369675,topic 2,0.273207809598
2060954,1981,Noreen Goldman,Dissolution Of First Unions In Colombia_ Panama_ And Peru,Demography,topic 26,0.556750300686,topic 10,0.142926757558,topic 21,0.117054260691
