doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2172167,1955,Wallis Taylor,A Rejoinder To Mr. Petersen,Population Studies,topic 20,0.22146720183,topic 22,0.372632995271,topic 3,0.221533768447
2172072,1959,R. P. Dore,Japan,Population Studies,topic 20,0.270340251346,topic 22,0.268206542029,topic 9,0.121541440515
2172041,1960,Irene B. Taeuber,Japan'S Demographic Transition Re-Examined,Population Studies,topic 20,0.202531376541,topic 3,0.446055296045,topic 10,0.0801979026814
2173106,1964,,General Conclusions,Population Studies,topic 20,0.238948555591,topic 16,0.26087572556,topic 9,0.255874409541
2060123,1965,Judah Matras,The Social Strategy Of Family Formation,Demography,topic 20,0.265308939915,topic 16,0.244881328409,topic 28,0.221656225462
2172980,1966,Gosta Carlsson,The Decline Of Fertility,Population Studies,topic 20,0.339756123763,topic 22,0.259284359405,topic 3,0.203062411618
2060353,1967,Kurt W. Back,New Frontiers In Demography And Social Psychology,Demography,topic 20,0.262991780557,topic 22,0.446332461465,topic 28,0.129922171469
2060201,1968,H. Yuan Tien,The Intermediate Variables_ Social Structure_ And Fertility Change,Demography,topic 20,0.450974232671,topic 22,0.301145505218,topic 7,0.0691158469416
2060083,1969,Dov Friedlander,Demographic Responses And Population Change,Demography,topic 20,0.285637296066,topic 10,0.333448299041,topic 3,0.22507045509
2172399,1970,J. E. Meade,Demography And Economics,Population Studies,topic 20,0.290985182044,topic 22,0.264269084548,topic 29,0.233655740361
2173085,1971,Ansley J. Coale,Erratum,Population Studies,topic 20,0.309683685596,topic 6,0.433486164156,topic 3,0.0986278684539
2173822,1972,N. Krishnan Namboodiri,The Integrative Potential Of A Fertility Model,Population Studies,topic 20,0.292756774696,topic 12,0.39342569204,topic 22,0.195632134314
2173452,1973,Moni Nag,Anthropology And Population,Population Studies,topic 20,0.378382810236,topic 22,0.265471328574,topic 5,0.140987164736
2060560,1974,David J. Loschky,Demographic Transition,Demography,topic 20,0.440791185017,topic 22,0.400150037811,topic 3,0.0873073047782
2060773,1975,Kenneth C. W. Kammeyer,Comment On D. Loschky And W. Wilcox'S "Demographic Transition,Demography,topic 20,0.510858013474,topic 22,0.375157774815,topic 29,0.0612788321042
2060513,1976,William R. Kelly,Comment On Charles F. Hohm'S "Social Security And Fertility,Demography,topic 20,0.375520268011,topic 7,0.153299605653,topic 2,0.117641865821
2173916,1977,John Knodel,Family Limitation And The Fertility Transition,Population Studies,topic 20,0.510454372127,topic 16,0.219595525308,topic 6,0.136367433439
1972860,1978,Veena N. Thadani,The Logic Of Sentiment,Population and Development Review,topic 20,0.420812823267,topic 22,0.384574119923,topic 17,0.0704871192947
1971824,1979,John Knodel,Lessons From The Past,Population and Development Review,topic 20,0.555543245168,topic 22,0.199486928035,topic 16,0.0808809394641
2174813,1980,Julia A. Ericksen,Response To Louis Henry,Population Studies,topic 20,0.498892764517,topic 22,0.232708396639,topic 12,0.0984028731268
1972626,1981,,Research On The Determinants Of Fertility,Population and Development Review,topic 20,0.475792438266,topic 22,0.242992581307,topic 30,0.164262419166
2174196,1982,J. Knodel,Child Mortality And Reproductive Behaviour In German Village Populations In The Past,Population Studies,topic 20,0.359721317831,topic 16,0.280669169735,topic 12,0.162409624229
1972893,1983,Dennis Hodgson,Demography As Social Science And Policy Science,Population and Development Review,topic 20,0.41120539644,topic 22,0.318818086029,topic 30,0.121197044019
2061023,1984,Stewart E. Tolnay,American Family Building Strategies In 1900,Demography,topic 20,0.381881090963,topic 16,0.20626053518,topic 22,0.12703231494
2174098,1985,R. D. Retherford,Erratum,Population Studies,topic 20,0.47702299993,topic 16,0.20090908199,topic 22,0.0296165016688
1973221,1986,Richard A. Easterlin,Economic Preconceptions And Demographic Research,Population and Development Review,topic 20,0.458557924335,topic 22,0.254756270488,topic 7,0.0998272751958
