text,size,topic
migration,0.0715561631203,18
migrants,0.0282972126439,18
immigrants,0.0255800852623,18
immigration,0.0224327826249,18
states,0.0214626935275,18
united,0.0191713518584,18
born,0.0178632679171,18
foreign,0.0111757985055,18
immigrant,0.0110024115401,18
migrant,0.010796102999,18
origin,0.0101859564626,18
native,0.00728446825718,18
country,0.00726471531175,18
mexican,0.0070474329121,18
emigration,0.00640875434342,18
mexico,0.00639997525657,18
international,0.00602905883696,18
labor,0.00578104963331,18
return,0.00573495942733,18
years,0.00573276465561,18
generation,0.00538160118143,18
destination,0.00503482725067,18
economic,0.00500190567496,18
language,0.00480657099244,18
israel,0.00469024809162,18
workers,0.00460904153821,18
jewish,0.00456514610394,18
canada,0.00455417224537,18
persons,0.00452783498481,18
year,0.00442029117084,18
groups,0.00441809639912,18
jews,0.00407351724008,18
ethnic,0.00388257210099,18
period,0.00383209235157,18
recent,0.00373113285275,18
study,0.00371576945075,18
capital,0.00369601650533,18
natives,0.00360383609335,18
move,0.00346337070368,18
experience,0.00345898116025,18
assimilation,0.00329217851001,18
social,0.00323511444546,18
border,0.00320219286975,18
review,0.00320219286975,18
state,0.00317366083747,18
illegal,0.00316268697891,18
australia,0.00313634971834,18
community,0.00313196017491,18
university,0.00308586996893,18
undocumented,0.00308586996893,18
american,0.00303100067609,18
residence,0.00294759935097,18
legal,0.00293223594897,18
english,0.00291028823183,18
flows,0.00285980848242,18
home,0.00283566599357,18
migrate,0.00282030259157,18
york,0.00265788948476,18
networks,0.00263374699591,18
press,0.00262716268077,18
temporary,0.0025196188668,18
group,0.00251083977995,18
members,0.00250864500823,18
movement,0.00250206069309,18
internal,0.00245158094368,18
long,0.00243402276997,18
conditions,0.00239671165084,18
permanent,0.00236379007513,18
mobility,0.00233306327114,18
communities,0.00231550509743,18
massey,0.00230453123886,18
canadian,0.00228697306515,18
entry,0.00227380443487,18
abroad,0.00224307763088,18
human,0.00223429854402,18
source,0.00221235082689,18
aliens,0.00217065016433,18
flow,0.00210700178463,18
citizens,0.00208724883921,18
case,0.0020696906655,18
naturalization,0.00205871680693,18
skilled,0.00205652203522,18
market,0.00204554817665,18
arab,0.00202799000294,18
israeli,0.00199287365552,18
australian,0.00198848411209,18
paper,0.00196214685153,18
refugees,0.00195117299296,18
current,0.00193800436268,18
process,0.0019094723304,18
washington,0.0018765507547,18
resident,0.0018765507547,18
unemployment,0.00186557689613,18
puerto,0.00185460303756,18
remittances,0.00184143440728,18
annual,0.00180631805986,18
higher,0.00178875988615,18
moves,0.00178437034272,18
arrival,0.00178217557101,18
opportunities,0.00177778602758,18
