doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2172429,1952,Jerzy Berent,Fertility And Social Mobility,Population Studies,topic 12,0.423246938678,topic 9,0.247951254563,topic 19,0.134642644462
2172027,1953,Clyde V. Kiser,Resume Of The Indianapolis Study Of Social And Psychological Factors Affecting Fertility,Population Studies,topic 12,0.812912263318,topic 22,0.0689432484491,topic 29,0.0415813199285
2172562,1954,Ronald Freedman,Correlates Of Values About Ideal Family Size In The Detroit Metropolitan Area,Population Studies,topic 12,0.770409041431,topic 10,0.0926237239785,topic 16,0.0499216964646
2172273,1956,Clyde V. Kiser,Development Of Plans For A Social Psychological Study Of The Future Fertility Of Two-Child Families,Population Studies,topic 12,0.649519282363,topic 21,0.181458052238,topic 30,0.0950634110283
2172111,1957,J. N. Sinha,Differential Fertility And Family Limitation In An Urban Community Of Uttar Pradesh,Population Studies,topic 12,0.385729558969,topic 16,0.349844882369,topic 1,0.101861042431
2172530,1958,Wolf Scott,Fertility And Social Mobility Among Teachers,Population Studies,topic 12,0.411068373101,topic 9,0.254279946178,topic 19,0.213987431999
2172406,1959,Ronald Freedman,Expected Family Size And Family Size Values In West Germany,Population Studies,topic 12,0.767072478945,topic 2,0.0648184168721,topic 3,0.0510688304721
2172042,1960,Robert G. Potter_ Jr.,Some Comments On The Evidence Pertaining To Family Limitation In The United States,Population Studies,topic 12,0.444611644252,topic 8,0.218405201008,topic 3,0.133331718497
2173313,1961,Ronald Freedman,Fertility Differentials For The Indigenous Non-Farm Population Of The United States,Population Studies,topic 12,0.789531016312,topic 10,0.0697375188379,topic 29,0.0349106152633
2172866,1962,Edward Higgins,Some Fertility Attitudes Among White Women In Johannesburg,Population Studies,topic 12,0.849091664052,topic 9,0.0435041218372,topic 22,0.0338388258289
2172783,1963,L. T. Badenhorst,Family Limitation And Methods Of Contraception In An Urban Population,Population Studies,topic 12,0.637563583792,topic 15,0.288059282239,topic 19,0.0177377858428
2060039,1964,Charles F. Westoff,Some Selected Findings Of The Princeton Fertility Study,Demography,topic 12,0.593462650888,topic 28,0.137904400401,topic 15,0.108218323376
2060117,1965,Ronald Freedman,Stability And Change In Expectations About Family Size,Demography,topic 12,0.770624625847,topic 16,0.0783198943789,topic 28,0.071882455743
