doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2172205,1947,,A Survey Of Childbearing In Britain,Population Studies,topic 9,0.536852838321,topic 17,0.130351017612,topic 21,0.118612553258
2172123,1948,E. Susswein,Family Allowances In Belgium,Population Studies,topic 9,0.515130974325,topic 30,0.229834652009,topic 22,0.118437062015
2172576,1949,Charlotte Erickson,The Encouragement Of Emigration By British Trade Unions_ 1850-1900,Population Studies,topic 9,0.576980259389,topic 22,0.203760931911,topic 30,0.133422247375
2172308,1950,,Corrigendum,Population Studies,topic 9,0.600669975785,topic 2,0.130352593395,topic 21,0.0995700379227
2172234,1951,E. J. Buckatzsch,The Constancy Of Local Populations And Migration In England Before 1800,Population Studies,topic 9,0.503664345983,topic 3,0.205056089558,topic 21,0.183172816849
2172447,1952,Cicely Watson,Recent Developments In French Immigration Policy,Population Studies,topic 9,0.491175825629,topic 30,0.172886883577,topic 22,0.16200019787
2172435,1953,Cicely Watson,Housing Policy And Population Problems In France,Population Studies,topic 9,0.59667419447,topic 30,0.194633386998,topic 22,0.127944181997
2172550,1954,Cicely Watson,A Survey Of Recent Belgian Population Policy,Population Studies,topic 9,0.577788396017,topic 30,0.191568677627,topic 22,0.0958741652011
2172166,1955,R. V. Clements,Trade Unions And Emigration_ 1840-80,Population Studies,topic 9,0.523066932015,topic 22,0.292729268827,topic 30,0.128288480288
2172145,1956,G. Frumkin,From Conventional Demography To `Potential' Demography,Population Studies,topic 9,0.498717548641,topic 22,0.168106213464,topic 5,0.143627016977
2172509,1957,J. G. C. Blacker,Social Ambitions Of The Bourgeoisie In 18Th Century France_ And Their Relation To Family Limitation,Population Studies,topic 9,0.557876858942,topic 22,0.312582875201,topic 30,0.0472026199472
2172531,1958,B. Benjamin,Inter-Generation Differences In Occupation,Population Studies,topic 9,0.516375599805,topic 28,0.186497051037,topic 1,0.085154566181
2172071,1959,E. P. Hutchinson,Swedish Population Thought In The Eighteenth Century,Population Studies,topic 9,0.405204368446,topic 22,0.413609022824,topic 30,0.100266225413
